Order Date,Order ID,Customer ID,Product,Category,Region,Channel,Units,Revenue,Generation Persona
2025-06-03,ORD-102838,CUS-0321,Starter Kit,Starter,Hong Kong,Mobile App,2,74.5,cooling
2025-06-03,RET-101603,CUS-0109,Everyday Set,Core,Hong Kong,Return,-1,-118.15,steady_repeat
2025-06-04,ORD-100224,CUS-0013,Everyday Set,Core,Hong Kong,Marketplace,3,397.91,frequent_recent
2025-06-04,ORD-101121,CUS-0071,Refill Pack,Consumables,Kowloon,Mobile App,2,75.76,steady_repeat
2025-06-04,ORD-101146,CUS-0073,Everyday Set,Core,Hong Kong,Mobile App,2,181.85,steady_repeat
2025-06-04,ORD-101479,CUS-0099,Starter Kit,Starter,New Territories,Website,3,175.52,steady_repeat
2025-06-04,ORD-101822,CUS-0146,Starter Kit,Starter,New Territories,Website,4,218.99,growing
2025-06-04,ORD-102873,CUS-0326,Everyday Set,Core,New Territories,Marketplace,4,268.95,cooling
2025-06-05,ORD-100453,CUS-0027,Everyday Set,Core,Kowloon,Website,2,319.29,frequent_recent
2025-06-05,ORD-100469,CUS-0028,Everyday Set,Core,Kowloon,Website,1,142.75,frequent_recent
2025-06-05,ORD-100790,CUS-0046,Everyday Set,Core,International,Marketplace,1,131.81,frequent_recent
2025-06-05,ORD-101765,CUS-0135,Starter Kit,Starter,Hong Kong,Marketplace,4,149.57,growing
2025-06-06,ORD-100039,CUS-0003,Premium Set,Premium,New Territories,Marketplace,3,690.65,frequent_recent
2025-06-06,ORD-100791,CUS-0046,Everyday Set,Core,International,Website,3,426.91,frequent_recent
2025-06-06,ORD-100856,CUS-0050,Refill Pack,Consumables,Hong Kong,Website,2,90.66,frequent_recent
2025-06-06,ORD-101080,CUS-0068,Starter Kit,Starter,Kowloon,Mobile App,2,96.04,steady_repeat
2025-06-06,ORD-102822,CUS-0318,Everyday Set,Core,Hong Kong,Mobile App,2,172.25,cooling
2025-06-06,RET-102760,CUS-0307,Starter Kit,Starter,Kowloon,Return,-1,-46.58,cooling
2025-06-07,ORD-100883,CUS-0052,Starter Kit,Starter,Hong Kong,Website,2,185.96,frequent_recent
2025-06-07,ORD-100904,CUS-0053,Refill Pack,Consumables,New Territories,Marketplace,4,156.38,steady_repeat
2025-06-07,ORD-101147,CUS-0073,Starter Kit,Starter,Hong Kong,Marketplace,1,43.48,steady_repeat
2025-06-07,ORD-101681,CUS-0122,Premium Set,Premium,Hong Kong,Marketplace,1,171.04,growing
2025-06-07,ORD-101801,CUS-0142,Starter Kit,Starter,Kowloon,Mobile App,1,43.04,growing
2025-06-07,ORD-102893,CUS-0329,Everyday Set,Core,Kowloon,Mobile App,4,315.15,cooling
2025-06-08,ORD-102219,CUS-0220,Starter Kit,Starter,Kowloon,Marketplace,4,290.22,lapsed_high_value
2025-06-08,ORD-102789,CUS-0312,Refill Pack,Consumables,Hong Kong,Mobile App,4,91.6,cooling
2025-06-09,ORD-100383,CUS-0023,Premium Set,Premium,Hong Kong,Marketplace,1,301.74,frequent_recent
2025-06-09,ORD-100745,CUS-0043,Everyday Set,Core,Kowloon,Marketplace,3,401.43,frequent_recent
2025-06-09,ORD-101036,CUS-0064,Everyday Set,Core,Hong Kong,Marketplace,4,463.14,steady_repeat
2025-06-09,ORD-101726,CUS-0129,Starter Kit,Starter,Kowloon,Website,2,91.44,growing
2025-06-09,ORD-101903,CUS-0160,Premium Set,Premium,New Territories,Marketplace,1,127.98,growing
2025-06-09,ORD-101923,CUS-0164,Everyday Set,Core,Hong Kong,Website,4,449.06,growing
2025-06-10,ORD-100440,CUS-0026,Refill Pack,Consumables,Hong Kong,Website,2,89.41,frequent_recent
2025-06-10,ORD-101456,CUS-0097,Everyday Set,Core,New Territories,Mobile App,3,312.23,steady_repeat
2025-06-10,ORD-101741,CUS-0131,Refill Pack,Consumables,Hong Kong,Marketplace,2,56.3,growing
2025-06-11,ORD-100155,CUS-0009,Premium Set,Premium,New Territories,Marketplace,2,496.92,frequent_recent
2025-06-11,ORD-100400,CUS-0024,Starter Kit,Starter,Hong Kong,Marketplace,4,250.98,frequent_recent
2025-06-11,ORD-100470,CUS-0028,Refill Pack,Consumables,Kowloon,Marketplace,1,47.23,frequent_recent
2025-06-11,ORD-100526,CUS-0031,Everyday Set,Core,New Territories,Website,1,115.93,frequent_recent
2025-06-11,ORD-100559,CUS-0033,Everyday Set,Core,Hong Kong,Website,4,660.82,frequent_recent
2025-06-11,ORD-101066,CUS-0067,Premium Set,Premium,Kowloon,Website,4,664.57,steady_repeat
2025-06-11,ORD-101502,CUS-0101,Everyday Set,Core,Kowloon,Marketplace,1,128.92,steady_repeat
2025-06-11,ORD-101758,CUS-0134,Refill Pack,Consumables,Hong Kong,Website,4,162.4,growing
2025-06-11,ORD-102781,CUS-0310,Everyday Set,Core,New Territories,Website,3,194.51,cooling
2025-06-11,ORD-102823,CUS-0318,Starter Kit,Starter,Hong Kong,Website,4,195.77,cooling
2025-06-11,RET-101480,CUS-0099,Starter Kit,Starter,New Territories,Return,-1,-58.51,steady_repeat
2025-06-12,ORD-100040,CUS-0003,Premium Set,Premium,New Territories,Website,3,627.22,frequent_recent
2025-06-12,ORD-100619,CUS-0036,Everyday Set,Core,Hong Kong,Website,2,339.12,frequent_recent
2025-06-12,ORD-101134,CUS-0072,Everyday Set,Core,Hong Kong,Mobile App,3,362.47,steady_repeat
2025-06-12,ORD-101514,CUS-0102,Starter Kit,Starter,Kowloon,Website,3,133.98,steady_repeat
2025-06-12,ORD-101527,CUS-0103,Premium Set,Premium,Kowloon,Mobile App,4,784.09,steady_repeat
2025-06-13,ORD-100328,CUS-0020,Refill Pack,Consumables,New Territories,Marketplace,3,197.47,frequent_recent
2025-06-13,ORD-100967,CUS-0058,Everyday Set,Core,Hong Kong,Marketplace,1,102.9,steady_repeat
2025-06-13,ORD-101662,CUS-0118,Refill Pack,Consumables,Hong Kong,Mobile App,1,43.48,growing
2025-06-13,RET-100792,CUS-0046,Everyday Set,Core,International,Return,-1,-142.3,frequent_recent
2025-06-14,ORD-100596,CUS-0035,Everyday Set,Core,Hong Kong,Website,3,551.79,frequent_recent
2025-06-14,ORD-102899,CUS-0330,Refill Pack,Consumables,New Territories,Marketplace,2,42.45,cooling
2025-06-15,ORD-101186,CUS-0076,Everyday Set,Core,International,Marketplace,3,325.09,steady_repeat
2025-06-15,ORD-101656,CUS-0117,Everyday Set,Core,New Territories,Marketplace,1,114.56,growing
2025-06-15,ORD-101672,CUS-0120,Everyday Set,Core,New Territories,Website,2,203.15,growing
2025-06-15,ORD-101838,CUS-0149,Starter Kit,Starter,New Territories,Marketplace,3,170.76,growing
2025-06-15,ORD-101904,CUS-0160,Starter Kit,Starter,New Territories,Website,1,40.98,growing
2025-06-15,ORD-101911,CUS-0162,Everyday Set,Core,International,Website,1,111.64,growing
2025-06-15,ORD-102220,CUS-0220,Starter Kit,Starter,Kowloon,Website,3,206.6,lapsed_high_value
2025-06-15,ORD-102743,CUS-0304,Everyday Set,Core,New Territories,Mobile App,1,58.99,cooling
2025-06-15,ORD-102808,CUS-0315,Premium Set,Premium,International,Website,2,266.23,cooling
2025-06-16,ORD-100560,CUS-0033,Premium Set,Premium,Hong Kong,Website,2,680.3,frequent_recent
2025-06-16,ORD-100577,CUS-0034,Starter Kit,Starter,International,Marketplace,1,71.45,frequent_recent
2025-06-16,ORD-100841,CUS-0049,Everyday Set,Core,International,Mobile App,2,288.67,frequent_recent
2025-06-16,ORD-102435,CUS-0237,Starter Kit,Starter,International,Marketplace,4,245.78,lapsed_high_value
2025-06-16,ORD-102732,CUS-0303,Refill Pack,Consumables,Hong Kong,Mobile App,4,101.02,cooling
2025-06-16,ORD-102813,CUS-0316,Refill Pack,Consumables,Hong Kong,Website,1,23.98,cooling
2025-06-17,ORD-102790,CUS-0312,Starter Kit,Starter,Hong Kong,Marketplace,1,35.39,cooling
2025-06-18,ORD-100547,CUS-0032,Refill Pack,Consumables,Kowloon,Marketplace,4,177.0,frequent_recent
2025-06-18,ORD-101467,CUS-0098,Starter Kit,Starter,New Territories,Website,2,111.15,steady_repeat
2025-06-18,ORD-101581,CUS-0107,Everyday Set,Core,Hong Kong,Marketplace,4,426.9,steady_repeat
2025-06-18,ORD-102044,CUS-0206,Premium Set,Premium,New Territories,Website,3,624.86,lapsed_high_value
2025-06-18,RET-100471,CUS-0028,Refill Pack,Consumables,Kowloon,Return,-1,-47.23,frequent_recent
2025-06-19,ORD-100169,CUS-0010,Everyday Set,Core,Kowloon,Marketplace,4,599.2,frequent_recent
2025-06-19,ORD-100170,CUS-0010,Premium Set,Premium,Kowloon,Website,2,795.31,frequent_recent
2025-06-19,ORD-100620,CUS-0036,Everyday Set,Core,Hong Kong,Mobile App,3,542.91,frequent_recent
2025-06-19,ORD-101214,CUS-0078,Starter Kit,Starter,Hong Kong,Marketplace,4,262.95,steady_repeat
2025-06-20,ORD-100884,CUS-0052,Everyday Set,Core,Hong Kong,Marketplace,4,678.56,frequent_recent
2025-06-20,ORD-101059,CUS-0066,Refill Pack,Consumables,New Territories,Marketplace,4,170.82,steady_repeat
2025-06-20,ORD-101105,CUS-0070,Everyday Set,Core,Hong Kong,Website,3,274.66,steady_repeat
2025-06-20,ORD-101489,CUS-0100,Starter Kit,Starter,New Territories,Website,2,99.71,steady_repeat
2025-06-20,ORD-101793,CUS-0140,Everyday Set,Core,Kowloon,Website,3,252.09,growing
2025-06-20,ORD-102468,CUS-0240,Everyday Set,Core,Kowloon,Website,1,153.05,lapsed_high_value
2025-06-20,ORD-102747,CUS-0305,Refill Pack,Consumables,Hong Kong,Marketplace,1,29.85,cooling
2025-06-21,ORD-100842,CUS-0049,Starter Kit,Starter,International,Marketplace,4,329.06,frequent_recent
2025-06-21,ORD-101157,CUS-0074,Refill Pack,Consumables,Hong Kong,Mobile App,3,95.95,steady_repeat
2025-06-21,ORD-101673,CUS-0120,Refill Pack,Consumables,New Territories,Marketplace,2,77.44,growing
2025-06-21,ORD-102152,CUS-0215,Everyday Set,Core,Hong Kong,Website,3,422.51,lapsed_high_value
2025-06-21,ORD-102376,CUS-0232,Starter Kit,Starter,Hong Kong,Marketplace,2,148.08,lapsed_high_value
2025-06-21,ORD-102519,CUS-0244,Starter Kit,Starter,Kowloon,Website,2,158.46,lapsed_high_value
2025-06-21,ORD-102709,CUS-0298,Premium Set,Premium,Kowloon,Mobile App,4,746.11,cooling
2025-06-21,ORD-102839,CUS-0321,Everyday Set,Core,Hong Kong,Marketplace,1,74.38,cooling
2025-06-22,ORD-100134,CUS-0008,Everyday Set,Core,International,Website,3,476.35,frequent_recent
2025-06-22,ORD-100441,CUS-0026,Starter Kit,Starter,Hong Kong,Mobile App,2,116.67,frequent_recent
2025-06-22,ORD-102840,CUS-0321,Premium Set,Premium,Hong Kong,Marketplace,3,451.21,cooling
2025-06-22,ORD-102894,CUS-0329,Everyday Set,Core,Kowloon,Marketplace,1,95.85,cooling
2025-06-23,ORD-100597,CUS-0035,Everyday Set,Core,Hong Kong,Website,2,331.49,frequent_recent
2025-06-23,ORD-100632,CUS-0037,Everyday Set,Core,New Territories,Website,1,144.09,frequent_recent
2025-06-23,ORD-100998,CUS-0061,Everyday Set,Core,Kowloon,Website,3,275.06,steady_repeat
2025-06-23,ORD-101226,CUS-0079,Everyday Set,Core,New Territories,Website,3,308.42,steady_repeat
2025-06-24,ORD-100443,CUS-0026,Everyday Set,Core,Hong Kong,Website,3,353.13,frequent_recent
2025-06-24,ORD-100506,CUS-0030,Refill Pack,Consumables,Hong Kong,Website,1,43.72,frequent_recent
2025-06-24,ORD-100507,CUS-0030,Starter Kit,Starter,Hong Kong,Website,2,128.77,frequent_recent
2025-06-24,ORD-101047,CUS-0065,Everyday Set,Core,Kowloon,Marketplace,4,508.23,steady_repeat
2025-06-24,ORD-101244,CUS-0080,Refill Pack,Consumables,New Territories,Website,2,75.34,steady_repeat
2025-06-24,ORD-101755,CUS-0133,Starter Kit,Starter,New Territories,Website,2,104.26,growing
2025-06-25,ORD-100633,CUS-0037,Starter Kit,Starter,New Territories,Marketplace,4,358.99,frequent_recent
2025-06-25,ORD-100684,CUS-0040,Everyday Set,Core,Kowloon,Mobile App,2,290.97,frequent_recent
2025-06-25,ORD-101106,CUS-0070,Refill Pack,Consumables,Hong Kong,Website,3,91.4,steady_repeat
2025-06-25,ORD-102723,CUS-0301,Starter Kit,Starter,Kowloon,Marketplace,3,122.0,cooling
2025-06-26,ORD-100186,CUS-0011,Premium Set,Premium,New Territories,Marketplace,2,572.99,frequent_recent
2025-06-26,ORD-100561,CUS-0033,Refill Pack,Consumables,Hong Kong,Marketplace,2,120.32,frequent_recent
2025-06-26,ORD-100685,CUS-0040,Starter Kit,Starter,Kowloon,Website,2,130.83,frequent_recent
2025-06-26,ORD-100885,CUS-0052,Refill Pack,Consumables,Hong Kong,Mobile App,4,235.98,frequent_recent
2025-06-26,ORD-101174,CUS-0075,Starter Kit,Starter,New Territories,Mobile App,4,244.25,steady_repeat
2025-06-26,ORD-101215,CUS-0078,Premium Set,Premium,Hong Kong,Website,4,1039.61,steady_repeat
2025-06-26,ORD-101358,CUS-0089,Starter Kit,Starter,International,Marketplace,4,234.23,steady_repeat
2025-06-26,ORD-101382,CUS-0091,Refill Pack,Consumables,New Territories,Website,2,70.84,steady_repeat
2025-06-26,ORD-101663,CUS-0118,Starter Kit,Starter,Hong Kong,Marketplace,4,253.26,growing
2025-06-27,ORD-100329,CUS-0020,Starter Kit,Starter,New Territories,Website,2,190.2,frequent_recent
2025-06-27,ORD-100508,CUS-0030,Everyday Set,Core,Hong Kong,Website,3,306.11,frequent_recent
2025-06-27,ORD-100724,CUS-0042,Starter Kit,Starter,New Territories,Mobile App,4,283.22,frequent_recent
2025-06-27,ORD-100938,CUS-0056,Starter Kit,Starter,Hong Kong,Marketplace,4,184.38,steady_repeat
2025-06-27,ORD-101776,CUS-0137,Everyday Set,Core,New Territories,Website,2,188.67,growing
2025-06-27,ORD-101833,CUS-0148,Starter Kit,Starter,International,Marketplace,4,146.8,growing
2025-06-27,ORD-101850,CUS-0151,Everyday Set,Core,New Territories,Mobile App,1,121.06,growing
2025-06-27,ORD-101928,CUS-0165,Premium Set,Premium,New Territories,Marketplace,1,209.25,growing
2025-06-27,ORD-102843,CUS-0322,Everyday Set,Core,Kowloon,Marketplace,1,100.08,cooling
2025-06-28,ORD-100444,CUS-0026,Everyday Set,Core,Hong Kong,Website,3,318.61,frequent_recent
2025-06-28,ORD-101158,CUS-0074,Everyday Set,Core,Hong Kong,Website,4,373.01,steady_repeat
2025-06-29,ORD-100188,CUS-0011,Starter Kit,Starter,New Territories,Website,1,75.47,frequent_recent
2025-06-29,ORD-100240,CUS-0014,Starter Kit,Starter,New Territories,Website,1,74.94,frequent_recent
2025-06-29,ORD-101252,CUS-0081,Starter Kit,Starter,Kowloon,Website,4,225.49,steady_repeat
2025-06-29,ORD-101694,CUS-0124,Starter Kit,Starter,New Territories,Mobile App,3,168.22,growing
2025-06-29,ORD-101747,CUS-0132,Starter Kit,Starter,New Territories,Marketplace,3,119.14,growing
2025-06-29,ORD-101892,CUS-0158,Everyday Set,Core,New Territories,Website,4,340.77,growing
2025-06-29,ORD-101924,CUS-0164,Everyday Set,Core,Hong Kong,Marketplace,4,452.5,growing
2025-06-29,ORD-102877,CUS-0327,Refill Pack,Consumables,International,Website,4,94.8,cooling
2025-06-29,RET-100442,CUS-0026,Starter Kit,Starter,Hong Kong,Return,-1,-58.34,frequent_recent
2025-06-30,ORD-100509,CUS-0030,Everyday Set,Core,Hong Kong,Marketplace,3,393.0,frequent_recent
2025-06-30,ORD-100599,CUS-0035,Premium Set,Premium,Hong Kong,Marketplace,3,1076.23,frequent_recent
2025-06-30,ORD-100600,CUS-0035,Everyday Set,Core,Hong Kong,Mobile App,2,349.58,frequent_recent
2025-06-30,ORD-101370,CUS-0090,Starter Kit,Starter,New Territories,Website,1,50.82,steady_repeat
2025-06-30,ORD-101407,CUS-0093,Starter Kit,Starter,Kowloon,Website,4,209.21,steady_repeat
2025-06-30,ORD-101635,CUS-0113,Premium Set,Premium,Hong Kong,Website,4,781.31,growing
2025-06-30,ORD-101766,CUS-0135,Refill Pack,Consumables,Hong Kong,Marketplace,4,102.78,growing
2025-06-30,ORD-101882,CUS-0156,Premium Set,Premium,Kowloon,Marketplace,4,675.97,growing
2025-06-30,RET-100598,CUS-0035,Everyday Set,Core,Hong Kong,Return,-1,-165.74,frequent_recent
2025-07-01,ORD-100116,CUS-0007,Everyday Set,Core,New Territories,Website,4,585.14,frequent_recent
2025-07-01,ORD-100209,CUS-0012,Everyday Set,Core,New Territories,Mobile App,1,178.3,frequent_recent
2025-07-01,ORD-101839,CUS-0149,Starter Kit,Starter,New Territories,Marketplace,1,58.78,growing
2025-07-02,ORD-100293,CUS-0018,Premium Set,Premium,International,Website,3,1149.65,frequent_recent
2025-07-02,ORD-100347,CUS-0021,Premium Set,Premium,Hong Kong,Website,1,304.99,frequent_recent
2025-07-02,ORD-100886,CUS-0052,Everyday Set,Core,Hong Kong,Website,4,613.41,frequent_recent
2025-07-02,ORD-101383,CUS-0091,Everyday Set,Core,New Territories,Website,4,370.22,steady_repeat
2025-07-02,ORD-101442,CUS-0096,Starter Kit,Starter,Hong Kong,Website,4,181.53,steady_repeat
2025-07-02,ORD-101664,CUS-0118,Everyday Set,Core,Hong Kong,Marketplace,4,456.3,growing
2025-07-02,ORD-101887,CUS-0157,Everyday Set,Core,New Territories,Mobile App,1,100.58,growing
2025-07-03,ORD-100156,CUS-0009,Everyday Set,Core,New Territories,Marketplace,4,498.9,frequent_recent
2025-07-03,ORD-100310,CUS-0019,Refill Pack,Consumables,Kowloon,Website,1,50.42,frequent_recent
2025-07-03,ORD-100384,CUS-0023,Everyday Set,Core,Hong Kong,Website,4,671.16,frequent_recent
2025-07-03,ORD-101326,CUS-0087,Starter Kit,Starter,Hong Kong,Website,1,52.07,steady_repeat
2025-07-03,ORD-101605,CUS-0109,Everyday Set,Core,Hong Kong,Marketplace,4,430.25,steady_repeat
2025-07-03,ORD-101742,CUS-0131,Refill Pack,Consumables,Hong Kong,Marketplace,1,30.26,growing
2025-07-03,ORD-101787,CUS-0139,Starter Kit,Starter,Hong Kong,Website,1,41.69,growing
2025-07-03,ORD-101856,CUS-0152,Premium Set,Premium,Hong Kong,Website,1,201.15,growing
2025-07-03,ORD-102885,CUS-0328,Premium Set,Premium,Kowloon,Marketplace,2,297.09,cooling
2025-07-03,RET-100187,CUS-0011,Premium Set,Premium,New Territories,Return,-1,-286.49,frequent_recent
2025-07-04,ORD-101341,CUS-0088,Starter Kit,Starter,Kowloon,Website,2,138.94,steady_repeat
2025-07-04,ORD-101640,CUS-0114,Premium Set,Premium,Kowloon,Website,1,152.01,growing
2025-07-04,ORD-101706,CUS-0126,Starter Kit,Starter,Kowloon,Marketplace,3,160.28,growing
2025-07-04,ORD-101713,CUS-0127,Refill Pack,Consumables,Kowloon,Marketplace,1,25.39,growing
2025-07-04,ORD-101720,CUS-0128,Everyday Set,Core,Hong Kong,Website,1,68.45,growing
2025-07-04,ORD-101862,CUS-0153,Everyday Set,Core,Kowloon,Marketplace,4,329.34,growing
2025-07-05,ORD-100472,CUS-0028,Everyday Set,Core,Kowloon,Website,4,525.62,frequent_recent
2025-07-05,ORD-101384,CUS-0091,Everyday Set,Core,New Territories,Website,2,217.92,steady_repeat
2025-07-05,ORD-101568,CUS-0106,Premium Set,Premium,New Territories,Marketplace,3,613.14,steady_repeat
2025-07-06,ORD-100872,CUS-0051,Starter Kit,Starter,International,Marketplace,4,391.23,frequent_recent
2025-07-06,ORD-101253,CUS-0081,Everyday Set,Core,Kowloon,Website,2,163.22,steady_repeat
2025-07-06,ORD-101503,CUS-0101,Refill Pack,Consumables,Kowloon,Marketplace,4,136.2,steady_repeat
2025-07-07,ORD-100054,CUS-0004,Starter Kit,Starter,International,Marketplace,1,64.52,frequent_recent
2025-07-07,ORD-100249,CUS-0015,Everyday Set,Core,Kowloon,Website,2,246.88,frequent_recent
2025-07-07,ORD-101254,CUS-0081,Starter Kit,Starter,Kowloon,Website,2,109.17,steady_repeat
2025-07-07,ORD-101457,CUS-0097,Everyday Set,Core,New Territories,Mobile App,2,239.24,steady_repeat
2025-07-07,ORD-101788,CUS-0139,Starter Kit,Starter,Hong Kong,Marketplace,3,131.75,growing
2025-07-07,ORD-101845,CUS-0150,Premium Set,Premium,Kowloon,Marketplace,1,220.65,growing
2025-07-08,ORD-100348,CUS-0021,Everyday Set,Core,Hong Kong,Marketplace,1,171.48,frequent_recent
2025-07-08,ORD-100401,CUS-0024,Everyday Set,Core,Hong Kong,Marketplace,4,481.74,frequent_recent
2025-07-08,ORD-100916,CUS-0054,Starter Kit,Starter,Kowloon,Website,3,151.24,steady_repeat
2025-07-08,ORD-100923,CUS-0055,Premium Set,Premium,International,Mobile App,1,205.62,steady_repeat
2025-07-08,ORD-101048,CUS-0065,Refill Pack,Consumables,Kowloon,Marketplace,3,122.33,steady_repeat
2025-07-08,ORD-101528,CUS-0103,Everyday Set,Core,Kowloon,Mobile App,2,159.81,steady_repeat
2025-07-08,ORD-101589,CUS-0108,Refill Pack,Consumables,Kowloon,Website,1,26.57,steady_repeat
2025-07-08,ORD-101636,CUS-0113,Refill Pack,Consumables,Hong Kong,Website,4,171.93,growing
2025-07-08,ORD-101732,CUS-0130,Everyday Set,Core,New Territories,Website,4,369.48,growing
2025-07-08,ORD-101877,CUS-0155,Everyday Set,Core,Hong Kong,Website,1,109.91,growing
2025-07-08,ORD-102710,CUS-0299,Everyday Set,Core,New Territories,Website,4,215.04,cooling
2025-07-09,ORD-100777,CUS-0045,Starter Kit,Starter,Kowloon,Website,2,120.82,frequent_recent
2025-07-09,ORD-101327,CUS-0087,Starter Kit,Starter,Hong Kong,Mobile App,4,195.0,steady_repeat
2025-07-09,ORD-101614,CUS-0110,Everyday Set,Core,International,Mobile App,3,297.66,steady_repeat
2025-07-09,ORD-101815,CUS-0145,Everyday Set,Core,New Territories,Marketplace,1,77.68,growing
2025-07-09,RET-100294,CUS-0018,Premium Set,Premium,International,Return,-1,-383.22,frequent_recent
2025-07-10,ORD-100098,CUS-0006,Premium Set,Premium,Hong Kong,Mobile App,4,1459.4,frequent_recent
2025-07-10,ORD-100210,CUS-0012,Everyday Set,Core,New Territories,Mobile App,3,510.85,frequent_recent
2025-07-10,ORD-100262,CUS-0016,Refill Pack,Consumables,New Territories,Website,1,55.36,frequent_recent
2025-07-10,ORD-100311,CUS-0019,Everyday Set,Core,Kowloon,Marketplace,4,583.22,frequent_recent
2025-07-10,ORD-100385,CUS-0023,Everyday Set,Core,Hong Kong,Mobile App,2,257.91,frequent_recent
2025-07-10,ORD-101081,CUS-0068,Starter Kit,Starter,Kowloon,Marketplace,2,102.79,steady_repeat
2025-07-10,ORD-101135,CUS-0072,Starter Kit,Starter,Hong Kong,Mobile App,4,242.34,steady_repeat
2025-07-10,ORD-101645,CUS-0115,Starter Kit,Starter,New Territories,Website,1,61.91,growing
2025-07-10,ORD-101767,CUS-0135,Starter Kit,Starter,Hong Kong,Marketplace,4,150.62,growing
2025-07-11,ORD-100473,CUS-0028,Premium Set,Premium,Kowloon,Mobile App,1,241.23,frequent_recent
2025-07-11,ORD-100634,CUS-0037,Everyday Set,Core,New Territories,Website,3,536.57,frequent_recent
2025-07-11,ORD-100843,CUS-0049,Refill Pack,Consumables,International,Marketplace,1,52.58,frequent_recent
2025-07-11,ORD-100939,CUS-0056,Refill Pack,Consumables,Hong Kong,Mobile App,2,64.25,steady_repeat
2025-07-11,ORD-101187,CUS-0076,Everyday Set,Core,International,Mobile App,1,103.06,steady_repeat
2025-07-11,ORD-101840,CUS-0149,Refill Pack,Consumables,New Territories,Website,3,119.34,growing
